"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","Dest","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",""
"2017","1","1","31","2","2017-01-31","AA","19805","AA","N198AA","499","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14771","1477102","SFO","32457","San Francisco, CA","CA","6","California","91","2205","2352","107","107","1","7","2200-2259","15","7","116","4","2359","120","81","81","1","5","2300-2359","0","","0","234","208","189","1","1464","6","81","0","0","0","0","2158","23","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N672AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1716","46","46","1","3","1600-1659","11","1727","1916","4","1843","1920","37","37","1","2","1800-1859","0","","0","73","64","49","1","255","2","0","0","0","0","37","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N604AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1627","-3","0","0","-1","1600-1659","11","1638","1821","5","1843","1826","-17","0","0","-2","1800-1859","0","","0","73","59","43","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N678AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1630","0","0","0","0","1600-1659","14","1644","1827","3","1843","1830","-13","0","0","-1","1800-1859","0","","0","73","60","43","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","4","3","2017-01-04","AA","19805","AA","N653AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1623","-7","0","0","-1","1600-1659","19","1642","1826","5","1843","1831","-12","0","0","-1","1800-1859","0","","0","73","68","44","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","5","4","2017-01-05","AA","19805","AA","N838AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1637","7","7","0","0","1600-1659","23","1700","1850","5","1843","1855","12","12","0","0","1800-1859","0","","0","73","78","50","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","6","5","2017-01-06","AA","19805","AA","N679AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1623","-7","0","0","-1","1600-1659","34","1657","1842","6","1843","1848","5","5","0","0","1800-1859","0","","0","73","85","45","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","7","6","2017-01-07","AA","19805","AA","N654AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1740","70","70","1","4","1600-1659","12","1752","1935","6","1843","1941","58","58","1","3","1800-1859","0","","0","73","61","43","1","255","2","0","0","0","0","58","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","8","7","2017-01-08","AA","19805","AA","N667AA","500","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1630","1627","-3","0","0","-1","1600-1659","12","1639","1822","4","1843","1826","-17","0","0","-2","1800-1859","0","","0","73","59","43","1","255","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N672AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","2008","13","13","0","0","1900-1959","16","2024","112","5","112","117","5","5","0","0","0001-0559","0","","0","197","189","168","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N604AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","1951","-4","0","0","-1","1900-1959","18","2009","44","5","112","49","-23","0","0","-2","0001-0559","0","","0","197","178","155","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N678AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","1952","-3","0","0","-1","1900-1959","12","2004","40","10","112","50","-22","0","0","-2","0001-0559","0","","0","197","178","156","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","4","3","2017-01-04","AA","19805","AA","N653AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","1953","-2","0","0","-1","1900-1959","14","2007","48","7","112","55","-17","0","0","-2","0001-0559","0","","0","197","182","161","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","5","4","2017-01-05","AA","19805","AA","N659AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","2130","95","95","1","6","1900-1959","20","2150","225","6","112","231","79","79","1","5","0001-0559","0","","0","197","181","155","1","1488","6","0","0","0","0","79","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","6","5","2017-01-06","AA","19805","AA","N679AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","1951","-4","0","0","-1","1900-1959","20","2011","59","7","112","106","-6","0","0","-1","0001-0559","0","","0","197","195","168","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","7","6","2017-01-07","AA","19805","AA","N653AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1955","2018","23","23","1","1","1900-1959","21","2039","129","8","112","137","25","25","1","1","0001-0559","0","","0","197","199","170","1","1488","6","23","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N752AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1629","4","4","0","0","1600-1659","18","1647","2134","12","2145","2146","1","1","0","0","2100-2159","0","","0","200","197","167","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","12","4","2017-01-12","AA","19805","AA","N745AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1619","-6","0","0","-1","1600-1659","15","1634","2110","8","2145","2118","-27","0","0","-2","2100-2159","0","","0","200","179","156","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N802AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1619","-6","0","0","-1","1600-1659","14","1633","2126","4","2145","2130","-15","0","0","-1","2100-2159","0","","0","200","191","173","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N802AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1623","-2","0","0","-1","1600-1659","14","1637","2141","7","2145","2148","3","3","0","0","2100-2159","0","","0","200","205","184","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N823AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1723","58","58","1","3","1600-1659","14","1737","2223","16","2145","2239","54","54","1","3","2100-2159","0","","0","200","196","166","1","1488","6","0","0","54","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","19","4","2017-01-19","AA","19805","AA","N827AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1621","-4","0","0","-1","1600-1659","21","1642","2130","4","2145","2134","-11","0","0","-1","2100-2159","0","","0","200","193","168","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N748AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1620","-5","0","0","-1","1600-1659","10","1630","2119","7","2145","2126","-19","0","0","-2","2100-2159","0","","0","200","186","169","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N748AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1622","-3","0","0","-1","1600-1659","15","1637","2119","4","2145","2123","-22","0","0","-2","2100-2159","0","","0","200","181","162","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","23","1","2017-01-23","AA","19805","AA","N822AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1621","-4","0","0","-1","1600-1659","14","1635","2104","5","2145","2109","-36","0","0","-2","2100-2159","0","","0","200","168","149","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N748AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1652","27","27","1","1","1600-1659","13","1705","2149","8","2145","2157","12","12","0","0","2100-2159","0","","0","200","185","164","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N751AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1617","-8","0","0","-1","1600-1659","13","1630","2145","9","2145","2154","9","9","0","0","2100-2159","0","","0","200","217","195","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N751AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1621","-4","0","0","-1","1600-1659","12","1633","2139","8","2145","2147","2","2","0","0","2100-2159","0","","0","200","206","186","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N816AA","500","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","12339","1233904","IND","32337","Indianapolis, IN","IN","18","Indiana","42","1625","1618","-7","0","0","-1","1600-1659","15","1633","2131","5","2145","2136","-9","0","0","-1","2100-2159","0","","0","200","198","178","1","1488","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N751AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1234","-6","0","0","-1","1200-1259","7","1241","1459","9","1521","1508","-13","0","0","-1","1500-1559","0","","0","101","94","78","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N802AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1236","-4","0","0","-1","1200-1259","8","1244","1509","5","1521","1514","-7","0","0","-1","1500-1559","0","","0","101","98","85","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N802AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1234","-6","0","0","-1","1200-1259","16","1250","1514","5","1521","1519","-2","0","0","-1","1500-1559","0","","0","101","105","84","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N828AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1229","-11","0","0","-1","1200-1259","12","1241","1507","4","1521","1511","-10","0","0","-1","1500-1559","0","","0","101","102","86","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N748AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1237","-3","0","0","-1","1200-1259","12","1249","1459","3","1521","1502","-19","0","0","-2","1500-1559","0","","0","101","85","70","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N748AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1250","10","10","0","0","1200-1259","10","1300","1517","3","1521","1520","-1","0","0","-1","1500-1559","0","","0","101","90","77","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","25","3","2017-01-25","AA","19805","AA","N767AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1232","-8","0","0","-1","1200-1259","7","1239","1456","8","1521","1504","-17","0","0","-2","1500-1559","0","","0","101","92","77","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N751AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1230","-10","0","0","-1","1200-1259","9","1239","1502","4","1521","1506","-15","0","0","-1","1500-1559","0","","0","101","96","83","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N751AA","500","14570","1457002","34570","RNO","Reno, NV","NV","32","Nevada","85","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1240","1230","-10","0","0","-1","1200-1259","11","1241","1505","4","1521","1509","-12","0","0","-1","1500-1559","0","","0","101","99","84","1","601","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N766AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1813","-7","0","0","-1","1800-1859","16","1829","2301","6","2338","2307","-31","0","0","-2","2300-2359","0","","0","198","174","152","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N820AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1815","-5","0","0","-1","1800-1859","18","1833","2259","7","2338","2306","-32","0","0","-2","2300-2359","0","","0","198","171","146","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N817AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1815","-5","0","0","-1","1800-1859","14","1829","2245","7","2338","2252","-46","0","0","-2","2300-2359","0","","0","198","157","136","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","4","3","2017-01-04","AA","19805","AA","N817AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1815","-5","0","0","-1","1800-1859","22","1837","2305","18","2338","2323","-15","0","0","-1","2300-2359","0","","0","198","188","148","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","5","4","2017-01-05","AA","19805","AA","N742AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1811","-9","0","0","-1","1800-1859","10","1821","2252","6","2338","2258","-40","0","0","-2","2300-2359","0","","0","198","167","151","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","6","5","2017-01-06","AA","19805","AA","N742AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1815","-5","0","0","-1","1800-1859","16","1831","2303","6","2338","2309","-29","0","0","-2","2300-2359","0","","0","198","174","152","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","7","6","2017-01-07","AA","19805","AA","N802AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1844","24","24","1","1","1800-1859","14","1858","2328","6","2338","2334","-4","0","0","-1","2300-2359","0","","0","198","170","150","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","8","7","2017-01-08","AA","19805","AA","N812AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1820","1815","-5","0","0","-1","1800-1859","16","1831","2301","6","2338","2307","-31","0","0","-2","2300-2359","0","","0","198","172","150","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N766AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1833","-7","0","0","-1","1800-1859","17","1850","2319","5","2358","2324","-34","0","0","-2","2300-2359","0","","0","198","171","149","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","10","2","2017-01-10","AA","19805","AA","N751AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1250","1244","-6","0","0","-1","1200-1259","13","1257","1726","5","1807","1731","-36","0","0","-2","1800-1859","0","","0","197","167","149","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N818AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1858","18","18","1","1","1800-1859","17","1915","2342","6","2358","2348","-10","0","0","-1","2300-2359","0","","0","198","170","147","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","12","4","2017-01-12","AA","19805","AA","N835AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1855","15","15","1","1","1800-1859","17","1912","2347","5","2358","2352","-6","0","0","-1","2300-2359","0","","0","198","177","155","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","13","5","2017-01-13","AA","19805","AA","N836AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1834","-6","0","0","-1","1800-1859","15","1849","2317","6","2358","2323","-35","0","0","-2","2300-2359","0","","0","198","169","148","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N754AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1250","1248","-2","0","0","-1","1200-1259","23","1311","1753","6","1807","1759","-8","0","0","-1","1800-1859","0","","0","197","191","162","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N815AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1835","-5","0","0","-1","1800-1859","17","1852","2337","8","2358","2345","-13","0","0","-1","2300-2359","0","","0","198","190","165","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N835AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1913","33","33","1","2","1800-1859","14","1927","28","6","2358","34","36","36","1","2","2300-2359","0","","0","198","201","181","1","1330","6","33","0","3","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","17","2","2017-01-17","AA","19805","AA","N744AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1250","1242","-8","0","0","-1","1200-1259","23","1305","1809","4","1807","1813","6","6","0","0","1800-1859","0","","0","197","211","184","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N749AA","501","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","13871","1387102","OMA","33316","Omaha, NE","NE","31","Nebraska","65","1840","1834","-6","0","0","-1","1800-1859","18","1852","2340","5","2358","2345","-13","0","0","-1","2300-2359","0","","0","198","191","168","1","1330","6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
